"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId"
"2025-05-16 01:05:50",1747357550320,"indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app/api/states","GET","",-1,"9hmkz-1747357550082-9545f0496bba","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/api/serverless.js","indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app","indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app","dpl_A2X4h3jZw7MDHgpLqEg7gRjrKxiV",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/server/storage' imported from /var/task/server/routes.js
    at finalizeResolution (node:internal/modules/esm/resolve:281:11)
    at moduleResolve (node:internal/modules/esm/resolve:866:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:685:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:634:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:617:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:273:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:135:49) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/server/storage'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-16 01:05:50",1747357550234,"indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app/favicon.ico","GET","",500,"68xzx-1747357550223-3cfe5bc0a2b6","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/api/serverless.js","indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app","indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app","dpl_A2X4h3jZw7MDHgpLqEg7gRjrKxiV",222,"iad1",91,1024,"","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-16 01:05:50",1747357550096,"indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app/api/bookstores","GET","",500,"tptpk-1747357550084-f94f600ea92c","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/api/serverless.js","indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app","indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app","dpl_A2X4h3jZw7MDHgpLqEg7gRjrKxiV",210,"iad1",91,1024,"","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-16 01:05:50",1747357550095,"indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app/api/states","GET","",500,"9hmkz-1747357550082-9545f0496bba","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/api/serverless.js","indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app","indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app","dpl_A2X4h3jZw7MDHgpLqEg7gRjrKxiV",209,"iad1",91,1024,"","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-16 01:05:50",1747357550086,"indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app/api/features","GET","",500,"4n6jc-1747357550082-f30729cc7a68","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/api/serverless.js","indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app","indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app","dpl_A2X4h3jZw7MDHgpLqEg7gRjrKxiV",221,"iad1",91,1024,"","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-16 01:05:21",1747357521423,"indiebookshop.vercel.app/favicon.ico","GET","",-1,"8fjrs-1747357521154-a9d29dcc275e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/api/serverless.js","indiebookshop.vercel.app","indiebookshop.vercel.app","dpl_A2X4h3jZw7MDHgpLqEg7gRjrKxiV",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/server/storage' imported from /var/task/server/routes.js
    at finalizeResolution (node:internal/modules/esm/resolve:281:11)
    at moduleResolve (node:internal/modules/esm/resolve:866:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:685:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:634:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:617:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:273:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:135:49) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/server/storage'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-16 01:05:21",1747357521223,"indiebookshop.vercel.app/api/bookstores","GET","",-1,"cg4mj-1747357520861-1bc4d3afb96f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/api/serverless.js","indiebookshop.vercel.app","indiebookshop.vercel.app","dpl_A2X4h3jZw7MDHgpLqEg7gRjrKxiV",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/server/storage' imported from /var/task/server/routes.js
    at finalizeResolution (node:internal/modules/esm/resolve:281:11)
    at moduleResolve (node:internal/modules/esm/resolve:866:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:685:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:634:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:617:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:273:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:135:49) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/server/storage'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-16 01:05:21",1747357521220,"indiebookshop.vercel.app/api/features","GET","",-1,"b4nkd-1747357520860-2e305cbef291","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/api/serverless.js","indiebookshop.vercel.app","indiebookshop.vercel.app","dpl_A2X4h3jZw7MDHgpLqEg7gRjrKxiV",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/server/storage' imported from /var/task/server/routes.js
    at finalizeResolution (node:internal/modules/esm/resolve:281:11)
    at moduleResolve (node:internal/modules/esm/resolve:866:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:685:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:634:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:617:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:273:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:135:49) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/server/storage'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-16 01:05:21",1747357521215,"indiebookshop.vercel.app/api/states","GET","",-1,"xhvqr-1747357520860-2d53289bb976","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/api/serverless.js","indiebookshop.vercel.app","indiebookshop.vercel.app","dpl_A2X4h3jZw7MDHgpLqEg7gRjrKxiV",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/server/storage' imported from /var/task/server/routes.js
    at finalizeResolution (node:internal/modules/esm/resolve:281:11)
    at moduleResolve (node:internal/modules/esm/resolve:866:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:685:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:634:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:617:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:273:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:135:49) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/server/storage'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-16 01:05:21",1747357521185,"indiebookshop.vercel.app/favicon.ico","GET","",500,"8fjrs-1747357521154-a9d29dcc275e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/api/serverless.js","indiebookshop.vercel.app","indiebookshop.vercel.app","dpl_A2X4h3jZw7MDHgpLqEg7gRjrKxiV",221,"iad1",91,1024,"","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-16 01:05:20",1747357520984,"indiebookshop.vercel.app/api/states","GET","",500,"xhvqr-1747357520860-2d53289bb976","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/api/serverless.js","indiebookshop.vercel.app","indiebookshop.vercel.app","dpl_A2X4h3jZw7MDHgpLqEg7gRjrKxiV",209,"iad1",91,1024,"","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-16 01:05:20",1747357520980,"indiebookshop.vercel.app/api/features","GET","",500,"b4nkd-1747357520860-2e305cbef291","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/api/serverless.js","indiebookshop.vercel.app","indiebookshop.vercel.app","dpl_A2X4h3jZw7MDHgpLqEg7gRjrKxiV",217,"iad1",91,1024,"","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-16 01:05:20",1747357520980,"indiebookshop.vercel.app/api/bookstores","GET","",500,"cg4mj-1747357520861-1bc4d3afb96f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/136.0.0.0 Safari/537.36","error","production","main","MISS","lambda","/api/serverless.js","indiebookshop.vercel.app","indiebookshop.vercel.app","dpl_A2X4h3jZw7MDHgpLqEg7gRjrKxiV",216,"iad1",91,1024,"","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-16 01:03:52",1747357432460,"indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app/favicon.png","GET","",-1,"gkm4h-1747357432181-c8facc06ce9a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Safari/605.1.15","error","production","main","MISS","lambda","/api/serverless.js","indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app","indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app","dpl_A2X4h3jZw7MDHgpLqEg7gRjrKxiV",-1,"iad1",-1,-1,"Error [ERR_MODULE_NOT_FOUND]: Cannot find module '/var/task/server/storage' imported from /var/task/server/routes.js
    at finalizeResolution (node:internal/modules/esm/resolve:281:11)
    at moduleResolve (node:internal/modules/esm/resolve:866:10)
    at moduleResolveWithNodePath (node:internal/modules/esm/resolve:990:14)
    at defaultResolve (node:internal/modules/esm/resolve:1033:79)
    at ModuleLoader.defaultResolve (node:internal/modules/esm/loader:685:12)
    at #cachedDefaultResolve (node:internal/modules/esm/loader:634:25)
    at ModuleLoader.resolve (node:internal/modules/esm/loader:617:38)
    at ModuleLoader.getModuleJobForImport (node:internal/modules/esm/loader:273:38)
    at ModuleJob._link (node:internal/modules/esm/module_job:135:49) {
  code: 'ERR_MODULE_NOT_FOUND',
  url: 'file:///var/task/server/storage'
}
Node.js process exited with exit status: 1. The logs above can help with debugging the issue.","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
"2025-05-16 01:03:52",1747357432224,"indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app/favicon.png","GET","",500,"gkm4h-1747357432181-c8facc06ce9a","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Safari/605.1.15","error","production","main","MISS","lambda","/api/serverless.js","indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app","indiebookshop-ofe0uvok8-gini-chukuras-projects.vercel.app","dpl_A2X4h3jZw7MDHgpLqEg7gRjrKxiV",220,"iad1",91,1024,"","prj_Yq1aRIaq7Ntf1DsBf9DuXukAKF6n","",""
